Indi,ICod,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,sum_NA
Education,SE.SEC.UNER.LO.FE.ZS,0.9166666666666666,0.9166666666666666,1.0,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.75,0.5833333333333334,0.5,0.3333333333333333,0.5833333333333334,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.25,0.5,0.5,0.5833333333333334,0.3333333333333333,0.5,0.75,36.83333333333333
Education,SE.SEC.UNER.LO.MA.ZS,0.9166666666666666,0.9166666666666666,1.0,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.75,0.5833333333333334,0.5,0.3333333333333333,0.5833333333333334,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.25,0.5,0.5,0.5833333333333334,0.3333333333333333,0.5,0.75,36.83333333333333
Education,SE.SEC.UNER.LO.ZS,0.9166666666666666,0.8333333333333334,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.6666666666666666,0.5,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.5,0.5,0.25,0.4166666666666667,0.0,0.25,0.0,0.16666666666666666,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.25,0.25,0.6666666666666666,34.666666666666664
Education,SE.TER.ENRL.TC.ZS,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5,0.4166666666666667,0.5,0.5833333333333334,0.6666666666666666,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.25,0.4166666666666667,0.5,0.5,0.5,0.4166666666666667,0.5833333333333334,0.4166666666666667,0.5833333333333334,0.6666666666666666,0.75,0.6666666666666666,0.75,0.5833333333333334,0.75,0.75,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.8333333333333334,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.5,0.75,0.75,0.6666666666666666,0.75,0.75,0.6666666666666666,0.75,0.75,0.9166666666666666,28.083333333333336
Education,SE.TER.ENRR,0.5833333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.6666666666666666,0.3333333333333333,0.25,0.25,0.16666666666666666,0.16666666666666666,0.25,0.25,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.5,0.5,0.5833333333333334,0.6666666666666666,0.4166666666666667,0.4166666666666667,0.5,0.25,0.3333333333333333,0.25,0.3333333333333333,0.5,0.4166666666666667,0.25,0.4166666666666667,0.5,0.5833333333333334,0.5,0.5,0.5833333333333334,0.5,0.5,0.5,0.9166666666666666,20.25
Education,SE.TER.ENRR.FE,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.75,0.5,0.4166666666666667,0.75,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5,0.5833333333333334,0.5833333333333334,0.75,0.8333333333333334,0.9166666666666666,1.0,0.8333333333333334,0.8333333333333334,0.75,0.6666666666666666,0.75,0.75,0.5,0.5,0.5,0.25,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5833333333333334,0.5833333333333334,0.5,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.9166666666666666,29.083333333333336
Education,SE.TER.ENRR.MA,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.75,0.5,0.4166666666666667,0.75,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5,0.5833333333333334,0.5833333333333334,0.75,0.8333333333333334,0.9166666666666666,1.0,0.8333333333333334,0.8333333333333334,0.75,0.6666666666666666,0.75,0.75,0.5,0.5,0.5,0.25,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5833333333333334,0.5833333333333334,0.5,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.9166666666666666,29.083333333333336
Education,SE.TER.TCHR.FE.ZS,0.75,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.75,0.75,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.8333333333333334,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.75,0.6666666666666666,0.75,0.75,0.9166666666666666,0.6666666666666666,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.8333333333333334,0.8333333333333334,0.75,0.8333333333333334,0.75,0.75,0.8333333333333334,0.8333333333333334,0.9166666666666666,36.666666666666664
Education,SE.XPD.CPRM.ZS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.4166666666666667,0.5833333333333334,0.3333333333333333,0.5,0.4166666666666667,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.3333333333333333,0.5833333333333334,0.8333333333333334,37.916666666666664
Education,SE.XPD.CSEC.ZS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.4166666666666667,0.5833333333333334,0.3333333333333333,0.5,0.4166666666666667,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.3333333333333333,0.5833333333333334,0.8333333333333334,37.916666666666664
Education,SE.XPD.CTER.ZS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.75,0.75,0.4166666666666667,0.5833333333333334,0.3333333333333333,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.5,0.4166666666666667,0.4166666666666667,0.5,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.5,0.6666666666666666,0.8333333333333334,39.166666666666664
Education,SE.XPD.CTOT.ZS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.5833333333333334,0.5,0.75,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.5833333333333334,0.5,0.3333333333333333,0.5833333333333334,0.5,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.5,0.6666666666666666,0.8333333333333334,38.91666666666667
Education,SE.XPD.PRIM.PC.ZS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.6666666666666666,0.5,0.3333333333333333,0.5,0.5,0.5,0.4166666666666667,0.5,0.5833333333333334,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.5,0.5,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.8333333333333334,37.0
Education,SE.XPD.PRIM.ZS,0.5833333333333334,0.75,0.8333333333333334,0.8333333333333334,0.75,0.75,0.9166666666666666,0.6666666666666666,0.8333333333333334,0.5833333333333334,0.6666666666666666,0.8333333333333334,0.9166666666666666,0.75,0.5,0.5833333333333334,0.75,0.75,0.9166666666666666,0.8333333333333334,0.6666666666666666,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.75,0.6666666666666666,0.6666666666666666,0.9166666666666666,0.5833333333333334,0.5833333333333334,0.3333333333333333,0.5,0.4166666666666667,0.5,0.3333333333333333,0.5,0.4166666666666667,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.3333333333333333,0.25,0.4166666666666667,0.5,0.5,0.5,0.5,0.5833333333333334,0.8333333333333334,30.25
Education,SE.XPD.SECO.PC.ZS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5833333333333334,0.4166666666666667,0.6666666666666666,0.5,0.5833333333333334,0.4166666666666667,0.5,0.5833333333333334,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.5,0.5,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.8333333333333334,37.5
Education,SE.XPD.SECO.ZS,0.5833333333333334,0.75,0.8333333333333334,0.8333333333333334,0.75,0.75,0.9166666666666666,0.6666666666666666,0.8333333333333334,0.5833333333333334,0.6666666666666666,0.8333333333333334,0.9166666666666666,0.75,0.5,0.5833333333333334,0.75,0.75,0.9166666666666666,0.8333333333333334,0.6666666666666666,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.75,0.6666666666666666,0.6666666666666666,0.9166666666666666,0.5833333333333334,0.5833333333333334,0.3333333333333333,0.5,0.4166666666666667,0.5833333333333334,0.3333333333333333,0.5,0.4166666666666667,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.3333333333333333,0.25,0.4166666666666667,0.5,0.5,0.5,0.5,0.5833333333333334,0.8333333333333334,30.333333333333336
Education,SE.XPD.TERT.PC.ZS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5833333333333334,0.5,0.5833333333333334,0.3333333333333333,0.5,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.5,0.5,0.5,0.5,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.9166666666666666,39.08333333333333
Education,SE.XPD.TERT.ZS,0.5833333333333334,0.75,0.8333333333333334,0.8333333333333334,0.75,0.75,0.9166666666666666,0.6666666666666666,0.8333333333333334,0.5833333333333334,0.5833333333333334,0.75,0.8333333333333334,0.75,0.5,0.5833333333333334,0.75,0.75,0.9166666666666666,0.8333333333333334,0.6666666666666666,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.9166666666666666,0.5833333333333334,0.6666666666666666,0.4166666666666667,0.5833333333333334,0.4166666666666667,0.5833333333333334,0.3333333333333333,0.5,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.3333333333333333,0.3333333333333333,0.25,0.4166666666666667,0.5,0.5,0.5,0.5,0.5833333333333334,0.8333333333333334,30.25
Education,SE.XPD.TOTL.GB.ZS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.8333333333333334,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.5,0.4166666666666667,0.25,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.4166666666666667,0.3333333333333333,0.25,0.4166666666666667,0.5,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5,0.75,35.25
Education,SE.XPD.TOTL.GD.ZS,0.5833333333333334,0.75,0.8333333333333334,0.8333333333333334,0.75,0.75,0.9166666666666666,0.6666666666666666,0.8333333333333334,0.5833333333333334,0.5833333333333334,0.75,0.8333333333333334,0.75,0.5,0.5833333333333334,0.75,0.75,0.9166666666666666,0.8333333333333334,0.6666666666666666,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.9166666666666666,0.3333333333333333,0.3333333333333333,0.25,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.3333333333333333,0.25,0.4166666666666667,0.5,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5,0.75,28.5
Education,SL.TLF.TOTL.FE.ZS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
Education,SL.TLF.TOTL.IN,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
Education,SL.UEM.TOTL.FE.ZS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
Education,SL.UEM.TOTL.MA.ZS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
Education,SL.UEM.TOTL.ZS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
Education,SP.POP.0014.TO.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Education,SP.POP.1564.TO.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Environment,AG.LND.AGRI.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Environment,AG.LND.ARBL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Environment,AG.LND.FRST.K2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0
Environment,AG.LND.FRST.ZS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0
Environment,AG.LND.TOTL.K2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Environment,AG.SRF.TOTL.K2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Environment,EG.EGY.PRIM.PP.KD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,22.0
Environment,EG.ELC.ACCS.ZS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.083333333333332
Environment,EG.ELC.FOSL.ZS,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,1.0,1.0,9.166666666666668
Environment,EG.ELC.RNEW.ZS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,22.0
Environment,EG.ELC.RNWX.KH,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,1.0,1.0,9.166666666666668
Environment,EG.ELC.RNWX.ZS,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,1.0,1.0,9.166666666666668
Environment,EG.FEC.RNEW.ZS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,22.833333333333336
Environment,EN.ATM.CO2E.EG.ZS,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,1.0,1.0,1.0,1.0,9.75
Environment,EN.ATM.CO2E.GF.KT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0
Environment,EN.ATM.CO2E.GF.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0
Environment,EN.ATM.CO2E.KD.GD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0
Environment,EN.ATM.CO2E.KT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0
Environment,EN.ATM.CO2E.LF.KT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0
